"Año","Mes","Dia","Fecha","Tｰ Media","TｰMaxima","TｰMinima","Lluvia","%Humedad"
"2021","Nov","23","11/23/2021","12.75","18.3","9.1","6.6","74.83"
"2021","Nov","24","11/24/2021","11.4","16.7","7.6","6.6","77.99"
"2021","Nov","25","11/25/2021","11.93","19.8","6.8","11.2","75.61"
"2021","Nov","26","11/26/2021","10.88","15.3","8.6","4.2","82.17"
"2021","Nov","27","11/27/2021","10.14","11.7","8.2","3","85.72"
"2021","Nov","28","11/28/2021","11.87","16.8","7.2","0.8","74.8"
"2021","Nov","29","11/29/2021","12.37","16.6","9.4","0.4","76.6"
"2021","Nov","30","11/30/2021","11.96","16.5","8.2","2.4","76.25"
"2021","Dic","1","12/1/2021","12.19","16.5","8.5","1","75.51"
"2021","Dic","2","12/2/2021","12.06","15.9","8.3","8","74.15"
"2021","Dic","3","12/3/2021","12.95","18.3","9.2","3","69.59"
"2021","Dic","4","12/4/2021","11.68","16.2","8.5","19.4","79.36"
"2021","Dic","5","12/5/2021","11.66","18.3","7.7","1.8","79.92"
"2021","Dic","6","12/6/2021","11.66","17.9","8.2","3","79.35"
"2021","Dic","7","12/7/2021","12.46","17.8","8.9","13.8","77.54"
"2021","Dic","8","12/8/2021","11.89","18.7","6.9","9.2","76.96"
"2021","Dic","9","12/9/2021","11.55","15.8","8.8","5.6","82.19"
"2021","Dic","10","12/10/2021","11.43","16.6","7.3","13","78.62"
"2021","Dic","11","12/11/2021","13.1","19.8","8.3","0.8","69.89"
"2021","Dic","12","12/12/2021","12.33","17.5","8.4","0","70.74"
"2021","Dic","13","12/13/2021","13.15","20.3","5.9","0","67.23"
"2021","Dic","14","12/14/2021","12.79","19.3","8.3","1","68.48"
"2021","Dic","15","12/15/2021","12.8","18.2","8.4","6","71.77"
"2021","Dic","16","12/16/2021","12.12","17.4","7.2","2.4","71.36"
"2021","Dic","17","12/17/2021","13.64","20.6","8.6","2","69.25"
"2021","Dic","18","12/18/2021","11.61","16.1","9.6","14.2","80.06"
"2021","Dic","19","12/19/2021","12.61","19.1","7.8","1","72.61"
"2021","Dic","20","12/20/2021","13.07","19.1","9","0","66.77"
"2021","Dic","21","12/21/2021","13.97","20.4","9.5","0.6","67.18"
"2021","Dic","22","12/22/2021","10.93","14.2","8.9","3.4","80.06"
"2021","Dic","23","12/23/2021","11.71","17.3","8.2","0","71.8"
"2021","Dic","24","12/24/2021","10.99","16.9","6.2","0.2","74.91"
"2021","Dic","25","12/25/2021","13.08","20.3","6.1","0","64.77"
"2021","Dic","26","12/26/2021","14.14","19.7","9.6","0","61.28"
"2021","Dic","27","12/27/2021","14.27","21.3","9.1","0","63.66"
"2021","Dic","28","12/28/2021","11.96","18.9","9.4","5.8","78.8"
"2021","Dic","29","12/29/2021","13.49","19.9","8.9","0.2","72.48"
"2021","Dic","30","12/30/2021","13.46","20.6","9.1","0","66.06"
"2021","Dic","31","12/31/2021","13.39","23","5.4","0","56.41"
"2022","Ene","1","1/1/2022","13.71","22.9","5.6","0","57.29"
"2022","Ene","2","1/2/2022","13.33","21.8","7.6","0.6","62.17"
"2022","Ene","3","1/3/2022","13.33","22.1","6.1","0","64.69"
"2022","Ene","4","1/4/2022","12.18","19.8","5.9","0","68.59"
"2022","Ene","5","1/5/2022","12.4","17.8","6.8","0","68.66"
"2022","Ene","6","1/6/2022","12.11","18.5","6.9","0.8","70.56"
"2022","Ene","7","1/7/2022","13.93","20.4","8.9","8.4","65.24"
"2022","Ene","8","1/8/2022","10.95","16","7.1","15","78"
"2022","Ene","9","1/9/2022","10.68","15.3","7.4","3","80.99"
"2022","Ene","10","1/10/2022","11.58","16.8","6.9","25.2","76.18"
"2022","Ene","11","1/11/2022","9.59","15.6","5.2","19.4","80.48"
"2022","Ene","12","1/12/2022","9.32","14.1","5.2","13.8","77.73"
"2022","Ene","13","1/13/2022","11.34","17.8","5.8","0.6","73.23"
"2022","Ene","14","1/14/2022","10.6","17.2","6.1","9.6","77.18"
"2022","Ene","15","1/15/2022","11.47","16.7","6.9","0","71.22"
"2022","Ene","16","1/16/2022","11.44","17.7","5.8","0","73.59"
"2022","Ene","17","1/17/2022","10.62","16.1","6.1","11.6","75.95"
"2022","Ene","18","1/18/2022","11.86","16.9","8","0.2","73.06"
"2022","Ene","19","1/19/2022","12.8","19.1","7.8","1","69.24"
"2022","Ene","20","1/20/2022","11.49","16.7","6.8","10.2","76.04"
"2022","Ene","21","1/21/2022","11.35","15.8","7.4","17.6","76.84"
"2022","Ene","22","1/22/2022","12.31","18.3","8.3","2","72.48"
"2022","Ene","23","1/23/2022","10.82","14.1","8.7","5","83.06"
"2022","Ene","24","1/24/2022","11.13","15.6","8.8","3.6","82.57"
"2022","Ene","25","1/25/2022","10.59","15.2","7.1","7.4","79.96"
"2022","Ene","26","1/26/2022","10.99","16.1","8.6","6.4","84.48"
"2022","Ene","27","1/27/2022","10.91","14.4","7.5","6.8","79.67"
"2022","Ene","28","1/28/2022","11.37","16.5","7.8","6.2","80.27"
"2022","Ene","29","1/29/2022","11.5","17.8","7.6","4","80.16"
"2022","Ene","30","1/30/2022","11.76","16.3","7.9","1.2","79.75"
"2022","Ene","31","1/31/2022","11.67","17.9","8.9","12.8","80.54"
"2022","Feb","1","2/1/2022","9.79","12.8","7.8","14.6","85.97"
"2022","Feb","2","2/2/2022","11.3","15.3","8.6","2.6","80.84"
"2022","Feb","3","2/3/2022","11.24","14.7","9.5","4","84.52"
"2022","Feb","4","2/4/2022","10.83","15.3","7.6","4.2","78.24"
"2022","Feb","5","2/5/2022","11.86","18.4","8.1","2.2","75.97"
"2022","Feb","6","2/6/2022","10.22","15.1","8.2","10.2","83.27"
"2022","Feb","7","2/7/2022","10.47","15.7","7.7","3.6","83.67"
"2022","Feb","8","2/8/2022","11.47","15.9","8.1","11.8","79.08"
"2022","Feb","9","2/9/2022","11.08","16.9","7.2","6.4","80.42"
"2022","Feb","10","2/10/2022","10.83","16","6.4","0","79.44"
"2022","Feb","11","2/11/2022","12.22","17.4","7.4","0","72.14"
"2022","Feb","12","2/12/2022","9.7","12.7","7.7","3.6","81.76"
"2022","Feb","13","2/13/2022","10.82","14.4","6.7","5.4","81.21"
"2022","Feb","14","2/14/2022","11.49","15.9","8.8","1","79.24"
"2022","Feb","15","2/15/2022","11.72","16.7","8","6","79.96"
"2022","Feb","16","2/16/2022","11.45","16.1","8.4","3.8","80.31"
"2022","Feb","17","2/17/2022","11.89","17","8.1","3.6","75.77"
"2022","Feb","18","2/18/2022","12.09","18.2","8","0.8","73.9"
"2022","Feb","19","2/19/2022","11.63","18.6","7.6","3.8","76.68"
"2022","Feb","20","2/20/2022","12.02","20","5.1","0","72.08"
"2022","Feb","21","2/21/2022","13.32","20.1","8.6","0","65.54"
"2022","Feb","22","2/22/2022","13.43","20.3","6.7","0","65.68"
"2022","Feb","23","2/23/2022","12.98","17.4","9","1.6","70.74"
"2022","Feb","24","2/24/2022","10.69","17.6","8.6","3.6","82.72"
"2022","Feb","25","2/25/2022","11.25","16.6","8.5","8.6","80.67"
"2022","Feb","26","2/26/2022","10.14","13.8","7.8","1.8","80.4"
"2022","Feb","27","2/27/2022","12.43","19.1","8.1","0.6","74.84"
"2022","Feb","28","2/28/2022","13","19.5","8.6","0.2","74.83"
"2022","Mar","1","3/1/2022","12.73","18.1","9.2","0","73.91"
"2022","Mar","2","3/2/2022","11.67","18","6.4","0","73.32"
"2022","Mar","3","3/3/2022","11.85","17.4","6.6","0","73.74"
"2022","Mar","4","3/4/2022","11.56","16.6","8.1","17.8","76.55"
"2022","Mar","5","3/5/2022","9.89","17","5.3","15","81.46"
"2022","Mar","6","3/6/2022","13.11","20.2","7.6","11.6","72.06"
"2022","Mar","7","3/7/2022","11.13","18.3","7.6","7.8","77.94"
"2022","Mar","8","3/8/2022","10.09","15.7","5.9","0.2","81.24"
"2022","Mar","9","3/9/2022","12.28","17.9","8.5","0.6","75.47"
"2022","Mar","10","3/10/2022","12.55","18.4","8.4","12","74.22"
"2022","Mar","11","3/11/2022","11.26","16.7","7.2","1","79.68"
"2022","Mar","12","3/12/2022","11.59","17.6","6.8","15","75.57"
"2022","Mar","13","3/13/2022","10.24","15","8.1","15.4","84.54"
"2022","Mar","14","3/14/2022","11.09","16.2","7.7","9.2","82.43"
"2022","Mar","15","3/15/2022","9.44","12.6","6.1","25","83.54"
"2022","Mar","16","3/16/2022","10.14","16.8","6.1","0.2","77.25"
"2022","Mar","17","3/17/2022","10.86","16.3","5.9","0","75.3"
"2022","Mar","18","3/18/2022","10.91","17.9","5.5","0","75.41"
"2022","Mar","19","3/19/2022","11.17","18.4","5.7","0","76.74"
"2022","Mar","20","3/20/2022","11.1","15.7","7.4","14.2","80.59"
"2022","Mar","21","3/21/2022","11.93","17.7","6.7","0.2","75.26"
"2022","Mar","22","3/22/2022","12.07","18.8","8.7","2.8","76.15"
"2022","Mar","23","3/23/2022","12.56","19.5","8.4","2.8","75.84"
"2022","Mar","24","3/24/2022","11.46","18.2","6.7","11","77.84"
"2022","Mar","25","3/25/2022","11.76","17.7","7.1","0.8","76.78"
"2022","Mar","26","3/26/2022","11.43","16.1","8.7","2.6","81.27"
"2022","Mar","27","3/27/2022","10.82","14.6","8.6","5.6","84.57"
"2022","Mar","28","3/28/2022","12.33","17.7","8.3","3","78.06"
"2022","Mar","29","3/29/2022","11.63","18.4","7.6","19.6","79.01"
"2022","Mar","30","3/30/2022","11.24","17.7","7.1","8","78.22"
"2022","Mar","31","3/31/2022","10.82","16.6","5.3","0","78.49"
"2022","Abr","1","4/1/2022","11.74","16","8.9","0.6","78.09"
"2022","Abr","2","4/2/2022","11.65","17","7.3","0.4","77.33"
"2022","Abr","3","4/3/2022","11.44","16.4","7.8","2.8","75.61"
"2022","Abr","4","4/4/2022","11.87","17.4","8.2","0","76.03"
"2022","Abr","5","4/5/2022","11.38","17.9","5.9","0","73.28"
"2022","Abr","6","4/6/2022","10.95","17.7","5.4","0","75.49"
"2022","Abr","7","4/7/2022","11.18","16.4","7.2","3.8","76.79"
"2022","Abr","8","4/8/2022","11.2","16.7","5.9","0.8","77.12"
"2022","Abr","9","4/9/2022","11.64","16.2","8.2","7.6","77.99"
"2022","Abr","10","4/10/2022","11.18","17.4","6.1","3.8","74.4"
"2022","Abr","11","4/11/2022","11.21","17.8","5.4","0","75.79"
"2022","Abr","12","4/12/2022","12.05","19.6","6.3","0","69.1"
"2022","Abr","13","4/13/2022","10.79","20","4.7","0","66.86"
"2022","Abr","14","4/14/2022","10.75","20","3.4","0","71.53"
"2022","Abr","15","4/15/2022","13.12","20.3","8.3","0","69.01"
"2022","Abr","16","4/16/2022","11.77","20.2","4.8","0","70.39"
"2022","Abr","17","4/17/2022","11.19","19.5","5.5","0","73.19"
"2022","Abr","18","4/18/2022","12.04","19.6","7","0","69.53"
"2022","Abr","19","4/19/2022","11.98","20.8","6.9","0","69.86"
"2022","Abr","20","4/20/2022","11.35","18.7","5.7","0","69.22"
"2022","Abr","21","4/21/2022","10.77","18.8","4.8","0","71.51"
"2022","Abr","22","4/22/2022","11.55","21","4.2","0","66.95"
"2022","Abr","23","4/23/2022","11.18","19.4","5.1","0","71.51"
"2022","Abr","24","4/24/2022","12.48","19.9","6.9","0","68.31"
"2022","Abr","25","4/25/2022","11.58","18.2","6.2","0","71.58"
"2022","Abr","26","4/26/2022","11.69","18.9","4.7","0","70.61"
"2022","Abr","27","4/27/2022","12.46","20.4","5.9","0","66.95"
"2022","Abr","28","4/28/2022","11.34","18.6","5.8","0","72.17"
"2022","Abr","29","4/29/2022","11.4","18.2","6.4","0","68.41"
"2022","Abr","30","4/30/2022","10.66","17.8","5.9","0","73.38"
"2022","May","1","5/1/2022","11.71","19.7","6.2","0","69.65"
"2022","May","2","5/2/2022","10.99","20.7","5.3","0","73.25"
"2022","May","3","5/3/2022","11.01","18.9","6.1","0","74.56"
"2022","May","4","5/4/2022","11.07","18.9","5.1","0","71.93"
"2022","May","5","5/5/2022","11.25","19.7","5.5","0","72.62"
"2022","May","6","5/6/2022","10.77","18.1","5.8","0","73.42"
"2022","May","7","5/7/2022","10.71","16.9","5.8","0","74.82"
"2022","May","8","5/8/2022","10.88","17.6","5.7","0","66.24"
"2022","May","9","5/9/2022","9.96","17.4","4.6","0","68.22"
"2022","May","10","5/10/2022","8.97","15.2","4.3","0","72.69"
"2022","May","11","5/11/2022","9.71","18","3.6","0","64.44"
"2022","May","12","5/12/2022","8.92","16.4","2.7","0.2","72.92"
"2022","May","13","5/13/2022","9.83","15.7","5.6","0.8","75.64"
"2022","May","14","5/14/2022","9.59","18.7","2.2","0","69.34"
"2022","May","15","5/15/2022","10.29","19.1","2.5","0","66.35"
"2022","May","16","5/16/2022","11.35","18.3","5.6","0","70.02"
"2022","May","17","5/17/2022","12.39","19.2","7.3","0","67.33"
"2022","May","18","5/18/2022","12.11","20.9","4.6","0","62.54"
"2022","May","19","5/19/2022","11.95","19.1","6.8","0","58.77"
"2022","May","20","5/20/2022","10.31","18.9","2.3","0","58.73"
"2022","May","21","5/21/2022","9.57","18.3","1.5","0","61.62"
"2022","May","22","5/22/2022","9.51","17.1","2.2","0","59.35"
"2022","May","23","5/23/2022","8.93","17.2","0.9","0","55.9"
"2022","May","24","5/24/2022","8.23","17.4","1","0","64.62"
"2022","May","25","5/25/2022","8.46","14.9","2.2","0","71.7"
"2022","May","26","5/26/2022","9.27","16.4","3.7","0","70.95"
"2022","May","27","5/27/2022","8.55","14.7","4.1","0","72.8"
"2022","May","28","5/28/2022","8.89","17.3","2.8","0","65.49"
"2022","May","29","5/29/2022","9.01","18.1","2.6","0","67.72"
"2022","May","30","5/30/2022","8.96","17.8","1.7","0","69.28"
"2022","May","31","5/31/2022","7.38","13.1","2.7","1.8","82.84"
"2022","Jun","1","6/1/2022","9.47","15.6","5.4","0","74.94"
"2022","Jun","2","6/2/2022","9.83","16.3","5.2","0.2","72.55"
"2022","Jun","3","6/3/2022","8.64","13.8","4.2","0.2","78.94"
"2022","Jun","4","6/4/2022","9.63","16.6","3.9","0","76.32"
"2022","Jun","5","6/5/2022","10.68","15.9","6.2","0","70.29"
"2022","Jun","6","6/6/2022","10.41","16.8","4.4","0","66.38"
"2022","Jun","7","6/7/2022","9.55","17.7","2.8","0","64.45"
"2022","Jun","8","6/8/2022","9.26","18.5","0.9","0","57.59"
"2022","Jun","9","6/9/2022","8.43","16.9","2.1","0","61.09"
"2022","Jun","10","6/10/2022","8.12","17.2","0.4","0","62.94"
"2022","Jun","11","6/11/2022","9.09","17.3","2.9","0","60.44"
"2022","Jun","12","6/12/2022","9.6","18","4.3","0","59.65"
"2022","Jun","13","6/13/2022","7.97","16.4","2.2","0","64.12"
"2022","Jun","14","6/14/2022","8.04","17.9","-0.3","0","60.62"
"2022","Jun","15","6/15/2022","7.85","17","0.1","0","60.39"
"2022","Jun","16","6/16/2022","7.96","17.5","-1.3","0","52.55"
"2022","Jun","17","6/17/2022","8.31","17.9","-0.7","0","53.02"
"2022","Jun","18","6/18/2022","7.82","16.2","-0.1","0","62.03"
"2022","Jun","19","6/19/2022","8.25","17","0.5","0","63.7"
"2022","Jun","20","6/20/2022","7.86","15.4","2.5","0","69.33"
"2022","Jun","21","6/21/2022","8.44","16.7","1.2","0","64.81"
"2022","Jun","22","6/22/2022","8.44","16.7","1.7","0","66.61"
"2022","Jun","23","6/23/2022","7.92","15.7","1.9","0","69.51"
"2022","Jun","24","6/24/2022","8.43","18.1","0.1","0","59.11"
"2022","Jun","25","6/25/2022","8.36","16.4","2.1","0","53.93"
"2022","Jun","26","6/26/2022","7.81","18.3","-1.3","0","53.7"
"2022","Jun","27","6/27/2022","8.91","19.2","-0.1","0","51.88"
"2022","Jun","28","6/28/2022","9.08","18.3","-0.4","0","51.22"
"2022","Jun","29","6/29/2022","9.15","18.8","0.3","0","54.5"
"2022","Jun","30","6/30/2022","10.39","20.8","1.1","0","56"
"2022","Jul","1","7/1/2022","10.06","20.2","1.3","0","54.01"
"2022","Jul","2","7/2/2022","9.57","19.3","1.3","0","50.8"
"2022","Jul","3","7/3/2022","8.7","18.4","0.7","0","54.14"
"2022","Jul","4","7/4/2022","8.98","18.1","1.1","0","54.06"
"2022","Jul","5","7/5/2022","9.13","19.4","0.4","0","57.09"
"2022","Jul","6","7/6/2022","9.22","18.1","1.1","0","61.74"
"2022","Jul","7","7/7/2022","9.44","17.8","3.5","0","67.43"
"2022","Jul","8","7/8/2022","9.23","16.8","3.7","0","65.21"
"2022","Jul","9","7/9/2022","8.19","15.2","2.8","0","71.75"
"2022","Jul","10","7/10/2022","8.97","17.5","0.8","0","66.77"
"2022","Jul","11","7/11/2022","9.98","19.2","2","0","61.16"
"2022","Jul","12","7/12/2022","9.43","17.5","3.1","0","67.75"
"2022","Jul","13","7/13/2022","9.33","16.7","3.3","0","67.62"
"2022","Jul","14","7/14/2022","10.21","18.1","3.5","0","58.67"
"2022","Jul","15","7/15/2022","10.03","18.3","1.7","0","55.59"
"2022","Jul","16","7/16/2022","8.81","17.6","2","0","64.78"
"2022","Jul","17","7/17/2022","8.78","17.7","0.6","0","65.66"
"2022","Jul","18","7/18/2022","9.51","16","5","0","69.18"
"2022","Jul","19","7/19/2022","9.09","18.9","0.9","0","60.08"
"2022","Jul","20","7/20/2022","9.35","19.9","2.2","0","53.43"
"2022","Jul","21","7/21/2022","9.84","20.1","0.2","0","49.43"
"2022","Jul","22","7/22/2022","9.99","20.3","0.7","0","52.42"
"2022","Jul","23","7/23/2022","10.06","19.3","1.7","0","58.16"
"2022","Jul","24","7/24/2022","10.61","19.3","3.7","0","58.79"
"2022","Jul","25","7/25/2022","10.65","18.7","2.7","0","63.07"
"2022","Jul","26","7/26/2022","10.6","18.8","3.7","0","65.26"
"2022","Jul","27","7/27/2022","10.52","20.8","3.4","0","57.8"
"2022","Jul","28","7/28/2022","10.53","21.8","1.1","0","49.78"
"2022","Jul","29","7/29/2022","10.2","20.6","1.3","0","50.97"
"2022","Jul","30","7/30/2022","10.76","21.8","2.8","0","56.84"
"2022","Jul","31","7/31/2022","10.81","21.3","1.3","0","59.75"
"2022","Ago","1","8/1/2022","10.41","18.2","3.7","0","64.89"
"2022","Ago","2","8/2/2022","9.99","18.1","2.9","0","63.01"
"2022","Ago","3","8/3/2022","10.56","20.9","1.8","0","60.11"
"2022","Ago","4","8/4/2022","11.08","17.7","5.6","0","59.98"
"2022","Ago","5","8/5/2022","9.19","15.1","4.4","0.4","71.33"
"2022","Ago","6","8/6/2022","10.8","16.2","6.1","2.6","65.79"
"2022","Ago","7","8/7/2022","9.62","13.7","7.1","1.4","73.69"
"2022","Ago","8","8/8/2022","8.08","12.3","4.4","2.8","78.34"
"2022","Ago","9","8/9/2022","8.4","17.3","1.9","0.2","72.55"
"2022","Ago","10","8/10/2022","9.69","17.1","3.8","0","70.45"
"2022","Ago","11","8/11/2022","11.38","20.3","6.6","5.8","64.81"
"2022","Ago","12","8/12/2022","10.56","19.6","2.8","0","64.11"
"2022","Ago","13","8/13/2022","11.28","19.9","3.6","0","60.3"
"2022","Ago","14","8/14/2022","11.21","18.2","4.7","0","62.53"
"2022","Ago","15","8/15/2022","11.41","19.8","3.4","0","60.24"
"2022","Ago","16","8/16/2022","11.26","20.3","3.5","0","60.71"
"2022","Ago","17","8/17/2022","12.03","19.7","5.3","0","49.06"
"2022","Ago","18","8/18/2022","10.81","19.8","1.5","0","49.16"
"2022","Ago","19","8/19/2022","10.96","18.8","4.6","0","62.7"
"2022","Ago","20","8/20/2022","12","19.7","6.9","0","59.52"
"2022","Ago","21","8/21/2022","10.2","17.9","4.8","0","64.4"
"2022","Ago","22","8/22/2022","10.15","18.1","5.2","0","63.94"
"2022","Ago","23","8/23/2022","10.23","21.6","2.1","0","58.66"
"2022","Ago","24","8/24/2022","10.39","21.4","1.1","0","53.99"
"2022","Ago","25","8/25/2022","10.51","21.4","0.8","0","49.54"
"2022","Ago","26","8/26/2022","10.54","20.4","2.2","0","52.35"
"2022","Ago","27","8/27/2022","10.41","19.3","1.4","0","53.83"
"2022","Ago","28","8/28/2022","10.59","19.4","3.3","0","56.52"
"2022","Ago","29","8/29/2022","9.39","16","3","0","65.01"
"2022","Ago","30","8/30/2022","10.71","18.6","5","0","63.8"
"2022","Ago","31","8/31/2022","11.47","20.5","6.8","0","61.21"
"2022","Set","1","9/1/2022","11.68","20.3","4.1","0","59.38"
"2022","Set","2","9/2/2022","11.34","20.8","3.6","0","55.23"
"2022","Set","3","9/3/2022","9.37","17.4","1.9","0","61.22"
"2022","Set","4","9/4/2022","10.42","19.3","2.7","0","61.72"
"2022","Set","5","9/5/2022","11.54","19.7","5.6","0","58.18"
"2022","Set","6","9/6/2022","11.15","19.4","5.6","0","58.18"
"2022","Set","7","9/7/2022","11.15","19.7","2.8","0","57.82"
"2022","Set","8","9/8/2022","11.89","20.6","4.2","0","53.01"
"2022","Set","9","9/9/2022","10.09","16.9","3.1","0","59.42"
"2022","Set","10","9/10/2022","10.27","16.8","4.4","0","65.3"
"2022","Set","11","9/11/2022","12.66","21.6","4.7","0","60.8"
"2022","Set","12","9/12/2022","13.53","22.4","6.3","0","57.79"
"2022","Set","13","9/13/2022","12.64","19.6","6.1","0","59"
"2022","Set","14","9/14/2022","12.34","19","6.9","0","63.53"
"2022","Set","15","9/15/2022","10.56","15.9","6.3","3","67.99"
"2022","Set","16","9/16/2022","10.5","17.9","5.6","2.2","68.25"
"2022","Set","17","9/17/2022","11.79","20.4","4.8","0","63.15"
"2022","Set","18","9/18/2022","13.03","22.4","4.9","0","59.05"
"2022","Set","19","9/19/2022","13.11","22.6","5.6","0","58.27"
"2022","Set","20","9/20/2022","13.3","21.7","7.2","0","60.23"
"2022","Set","21","9/21/2022","12.93","21.8","6.6","0","56.32"
"2022","Set","22","9/22/2022","12.76","20.9","4.3","0","56.77"
"2022","Set","23","9/23/2022","14.06","20.9","9.1","0","57.98"
"2022","Set","24","9/24/2022","12.03","17.2","7.7","1.2","66.85"
"2022","Set","25","9/25/2022","11.77","19.9","3.8","0","55.68"
"2022","Set","26","9/26/2022","12.37","19.3","7.7","0.8","60.92"
"2022","Set","27","9/27/2022","13.09","20.6","7.3","0","57.23"
"2022","Set","28","9/28/2022","13.17","22.9","4.7","0","53.8"
"2022","Set","29","9/29/2022","13.01","21.1","5.9","0","53.03"
"2022","Set","30","9/30/2022","12.44","20","7.3","0","58.53"
"2022","Oct","1","10/1/2022","10.76","17.4","4.7","0","61.34"
"2022","Oct","2","10/2/2022","11.19","18.6","3.7","0","63.01"
"2022","Oct","3","10/3/2022","12.31","19.3","8.6","2","63.81"
"2022","Oct","4","10/4/2022","10.71","16.9","6.3","0.4","73.48"
"2022","Oct","5","10/5/2022","13.14","21.4","5.3","0","54.52"
"2022","Oct","6","10/6/2022","13.92","22.2","6.6","0","50.07"
"2022","Oct","7","10/7/2022","13.11","19.8","6.8","0","56.61"
"2022","Oct","8","10/8/2022","12.32","20.8","6.9","0","60.58"
"2022","Oct","9","10/9/2022","11.06","19.3","4.8","1.2","65.43"
"2022","Oct","10","10/10/2022","12.81","22.2","6","0","61.52"
"2022","Oct","11","10/11/2022","13.23","22.4","5.5","0","53.76"
"2022","Oct","12","10/12/2022","13.19","21.6","4.9","0","47.18"
"2022","Oct","13","10/13/2022","12.6","21.2","4.1","0","47.17"
"2022","Oct","14","10/14/2022","11.04","18.2","4","0","61.77"
"2022","Oct","15","10/15/2022","13.45","20.9","7.9","0","58.04"
"2022","Oct","16","10/16/2022","12.6","17.7","8.3","0.4","65.6"
"2022","Oct","17","10/17/2022","12.57","19.5","8.4","2.6","65.02"
"2022","Oct","18","10/18/2022","12.06","20.1","5.5","0","63.19"
"2022","Oct","19","10/19/2022","13.87","21.4","6.6","0","59.49"
"2022","Oct","20","10/20/2022","14.27","22.9","6.3","0","54.03"
